bC	FB	rho	time	Z1	Z2	X1	XC	A	M
0.11	1	0.1155	4111.208037735642	2618.6924096015227	9.698730922200426	1082.1804615172864	847.5613507201143	57.16427724927121	836.064532864715	NaN
0.11	1	0.1155	4111.383872794904	2626.5981323282626	9.750273688243599	1090.746037075541	854.6609456173835	56.97418041241734	843.0116007254476	NaN
0.11	1	0.1155	4111.559707854166	2634.1297031654376	9.803447848880856	1099.243033455903	861.8085455142541	56.792126199984814	850.0075424697311	NaN
0.11	1	0.1155	4111.735542913428	2641.2846411393944	9.858245578982919	1107.6687200263084	869.001905491739	56.618168468621406	857.0502345478064	NaN
0.11	1	0.1155	4111.9113779726895	2648.060585164833	9.914660105967002	1116.020388431385	876.2387650112487	56.4523590540042	864.1375394455731	NaN
0.11	1	0.1155	4112.087213031951	2654.455294832732	9.972685693001013	1124.2953534621192	883.5168486440914	56.29474778922355	871.2673062122027	NaN
0.11	1	0.1155	4112.263048091213	2660.4666511610408	10.032317623578958	1132.4909539184064	890.8338668056932	56.145382521008436	878.4373709834211	NaN
0.11	1	0.1155	4112.438883150475	2666.092657307854	10.09355218743008	1140.6045534642237	898.1875164943136	56.00430912389178	885.6455575010095	NaN
0.11	1	0.1155	4112.614718209737	2671.331439246805	10.156386667727363	1148.6335414751563	905.5754820340217	55.87157151246342	892.8896776290345	NaN
0.11	1	0.1155	4112.790553268998	2676.1812464044247	10.220819329563527	1156.5753338780169	912.9954358217067	55.74721165187974	900.1675318672878	NaN
0.11	1	0.1155	4112.96638832826	2680.6404522592356	10.28684940966551	1164.4273739822936	920.4450390778894	55.6312695667928	907.4769098623573	NaN
0.11	1	0.1155	4113.142223387522	2684.7075549023566	10.354477107320871	1172.1871333031725	927.9219426010989	55.523783348829916	914.8155909167217	NaN
0.11	1	0.1155	4113.318058446784	2688.381177559411	10.423703576491997	1179.8521123758717	935.4237875255833	55.42478916270461	922.1813444962327	NaN
0.11	1	0.1155	4113.493893506045	2691.660069073549	10.494530919096519	1187.4198415610376	942.9482060821174	55.334321250978235	929.5719307363281	NaN
0.11	1	0.1155	4113.669728565307	2694.543104349409	10.566962179434459	1194.887881840951	950.4928223616707	55.252411937421385	936.9851009473329	NaN
0.11	1	0.1155	4113.845563624569	2697.029284757851	10.64100133974518	1202.2538256062899	958.055253081699	55.17909162885571	944.4185981192194	NaN
0.11	1	0.1155	4114.021398683831	2699.117738501324	10.716653316879093	1209.515297433209	965.6331083548209	55.11438881529733	951.8701574262458	NaN
0.11	1	0.1155	4114.1972337430925	2700.8077209397243	10.79392396007145	1216.669954850486	973.2239924596407	55.05833006817066	959.3375067319379	NaN
0.11	1	0.1155	4114.373068802354	2702.098614876636	10.872820049807572	1223.7154890964978	980.8255046134764	55.01094003632952	966.8183670949535	NaN
0.11	1	0.1155	4114.548903861616	2702.989930805847	10.953349297770922	1230.6496258657885	988.4352397467542	54.97224143960587	974.3104532764333	NaN
0.11	1	0.1155	4114.724738920878	2703.4813071180492	11.035520347867504	1237.4701260449933	996.0507892788289	54.942255059608556	981.8114742495226	NaN
0.11	1	0.1155	4114.901654765935	2703.571833161362	11.119863126465189	1244.2156345308958	1003.7165779969116	54.920896113669244	989.3652959785676	NaN
0.11	1	0.1155	4115.079989832437	2703.252981934778	11.206585291467096	1250.894333392139	1011.4448540319495	54.9083285963617	996.9841376019524	NaN
0.11	1	0.1155	4115.259466305307	2702.516413167641	11.295600626032126	1257.49096405013	1019.2210576868731	54.904781424478436	1004.6537988986119	NaN
0.11	1	0.1155	4115.439126601801	2701.361611591266	11.38646669624264	1263.96672437495	1027.0011152234656	54.91038808035229	1012.3309268224373	NaN
0.11	1	0.1155	4115.618786898295	2699.7894231949963	11.479107527487564	1270.3126061640905	1034.7744854147488	54.92516832985747	1020.0052000251125	NaN
0.11	1	0.1155	4115.798447194789	2697.800293141421	11.573538469004236	1276.5264651494053	1042.5385941304482	54.94913137314649	1027.6741491079094	NaN
0.11	1	0.1155	4115.9781074912835	2695.394806336583	11.669775927778762	1282.606200747364	1050.2908694256528	54.98228412365338	1035.335302444084	NaN
0.11	1	0.1155	4116.157767787778	2692.5736872993352	11.767837379057038	1288.5497567734917	1058.0287424076887	55.02463116753894	1042.9861868007686	NaN
0.11	1	0.1155	4116.337428084272	2689.3377999855784	11.867741378431651	1294.355122142449	1065.749648102106	55.07617471966879	1050.6243279723321	NaN
0.11	1	0.1155	4116.517088380766	2685.6881475671444	11.96950757522115	1300.0203315535277	1073.4510263174923	55.13691457642482	1058.2472514260905	NaN
0.11	1	0.1155	4116.69674867726	2681.6258721653962	12.073156727142527	1305.5434661613347	1081.1303225088325	55.20684806569164	1065.8524829611706	NaN
0.11	1	0.1155	4116.876408973754	2677.152254539656	12.178710716295823	1310.922654231445	1088.7849886391348	55.28596999439036	1073.437549381237	NaN
0.11	1	0.1155	4117.056069270248	2672.2687137305766	12.28619256648334	1316.1560717808131	1096.4124840390427	55.374272593951275	1080.999979181684	NaN
0.11	1	0.1155	4117.2357295667425	2666.9768066586057	12.395626461888153	1321.2419432027275	1104.0102762641518	55.47174546412526	1088.5373032517896	NaN
0.11	1	0.1155	4117.415389863237	2661.2782276776943	12.50703776713935	1326.17854187611	1111.5758419497504	55.578375515537495	1096.047055592223	NaN
0.11	1	0.1155	4117.595050159731	2655.174808084431	12.620453048793829	1330.9641907589591	1119.1066676627138	55.694146911380834	1103.5267740481818	NaN
0.11	1	0.1155	4117.754328631342	2649.426825932636	12.722700030409712	1335.0793804157859	1125.7520820125367	55.80441410550517	1110.1308510418557	NaN
0.11	1	0.1155	4117.913607102953	2643.3636533177946	12.826564037315281	1339.073547260691	1132.3664880801914	55.92183670326314	1116.707681463295	NaN
0.11	1	0.1155	4118.072885574565	2636.9868342906198	12.932066103482867	1342.9456226081204	1138.9481572431398	56.0463980309926	1123.2555600869312	NaN
0.11	1	0.1155	4118.215749139054	2631.0017055693625	13.028106804211786	1346.3139314464909	1144.8222696658288	56.16418024934583	1129.102600507543	NaN
0.11	1	0.1155	4118.358612703544	2624.766785545128	13.125499062537152	1349.5824564558068	1150.6674251261882	56.287676117008125	1134.923756162821	NaN
0.11	1	0.1155	4118.501476268034	2618.2833585139338	13.224259729239837	1352.7504925469805	1156.4823937525384	56.41686977838352	1140.7178059704952	NaN
0.11	1	0.1155	4118.644339832524	2611.5527618601436	13.324406161374705	1355.8173557894738	1162.2659517404215	56.55174413519789	1146.4835323598768	NaN
0.11	1	0.1155	4118.787203397013	2604.57638584078	13.425956272228035	1358.7823835621825	1168.0168816144324	56.69228082942469	1152.2197215402227	NaN
0.11	1	0.1155	4118.914730015726	2598.1425067488076	13.51780540916843	1361.342557997181	1173.1218789213433	56.822497568174335	1157.3141725977152	NaN
0.11	1	0.1155	4119.042256634439	2591.5149968848077	13.61080123810549	1363.820635478187	1178.1990559639917	56.957195692797235	1162.383266343113	NaN
0.11	1	0.1155	4119.169783253152	2584.694950860333	13.70495770744062	1366.2161882840333	1183.2475605637576	57.096359539357834	1167.4261481264302	NaN
0.11	1	0.1155	4119.297309871864	2577.683496148585	13.800289112886496	1368.5288025610794	1188.266545182128	57.239972606342555	1172.4419663626225	NaN
0.11	1	0.1155	4119.424836490576	2570.4817929441183	13.896810137458685	1370.7580783968688	1193.255167065405	57.388017546696396	1177.4298726927072	NaN
0.11	1	0.1155	4119.552363109289	2563.0910339862507	13.994535860704273	1372.9036298915848	1198.21258838864	57.54047616027835	1182.3890221463676	NaN
0.11	1	0.1155	4119.666411400141	2556.322267503386	14.082966039526761	1374.7511945431675	1202.618949244394	57.680544418991786	1186.7989913592314	NaN
0.11	1	0.1155	4119.780459690994	2549.404173584284	14.17238342615462	1376.531243390366	1206.9990980053797	57.824113235873305	1191.1846887887855	NaN
0.11	1	0.1155	4119.894507981846	2542.3376707935213	14.262799671045252	1378.2435291570089	1211.3524459805042	57.97116783285254	1195.54551758913	NaN
0.11	1	0.1155	4120.008556272698	2535.123698024759	14.3542266715664	1379.8878136902972	1215.6784079755173	58.12169287063	1199.8808834836482	NaN
0.11	1	0.1155	4120.12260456355	2527.763214409195	14.446676601468315	1381.4638679953923	1219.9764023730818	58.27567244571778	1204.1901948613493	NaN
0.11	1	0.1155	4120.236652854403	2520.257199198589	14.540161917648794	1382.971472268867	1224.2458512123803	58.433090087773664	1208.4728628736923	NaN
0.11	1	0.1155	4120.350701145255	2512.6066516441824	14.634695365535693	1384.4104159309638	1228.4861802682494	58.593928757241166	1212.728301531842	NaN
0.11	1	0.1155	4120.464749436107	2504.8125908729717	14.730289984522527	1385.780497656655	1232.6968191298322	58.75817084330445	1216.9559278042982	NaN
0.11	1	0.1155	4120.566840613439	2497.7147967916317	14.816773278329556	1386.9483682112348	1236.4403558725317	58.908065385091426	1220.716252773309	NaN
0.11	1	0.1155	4120.668931790771	2490.503595282383	14.904127332095332	1388.060773796163	1240.1592439855096	59.060659111267334	1224.453412831466	NaN
0.11	1	0.1155	4120.771022968103	2483.179757412303	14.992362142046918	1389.1175889865501	1243.8530823967667	59.21593821890129	1228.1669961855878	NaN
0.11	1	0.1155	4120.8731141454355	2475.7440666752123	15.081487887659623	1390.1186943685357	1247.5214726719416	59.37388853521233	1231.8565931805522	NaN
0.11	1	0.1155	4120.975205322768	2468.1973189317714	15.171514953209883	1391.0639765538065	1251.1640190581247	59.53449551731681	1235.521796355997	NaN
0.11	1	0.1155	4121.0772965001	2460.540322331902	15.262453932989642	1391.9533281935273	1254.7803285273947	59.69774425215879	1239.1622005030463	NaN
0.11	1	0.1155	4121.179387677432	2452.7738972345596	15.35431563520339	1392.7866479916468	1258.3700108200692	59.86361945662528	1242.777402721035	NaN
0.11	1	0.1155	4121.281478854764	2444.8988761261653	15.447111085839689	1393.5638407175759	1261.9326784876732	60.03210547784784	1246.367002474198	NaN
0.11	1	0.1155	4121.383570032096	2436.91610353781	15.540851532630723	1394.2848172182366	1265.4679469356126	60.20318629369122	1249.9306016483001	NaN
0.11	1	0.1155	4121.485661209428	2428.8264359612585	15.63554844911189	1394.9494944294786	1268.975434465553	60.376845513429075	1253.4678046071788	NaN
0.11	1	0.1155	4121.577364663586	2421.4694691992568	15.7214350998908	1395.4984794809477	1272.1020402910203	60.53501942853455	1256.6222710598795	NaN
0.11	1	0.1155	4121.669068117743	2414.0275917294794	15.808111547441545	1396.0019254683828	1275.2056528680846	60.69524782423405	1259.7548392880278	NaN
0.11	1	0.1155	4121.7607715719005	2406.5014486593536	15.89558660575626	1396.459784796985	1278.2860017006499	60.85751806444609	1262.8652278880502	NaN
0.11	1	0.1155	4121.8524750260585	2398.89169265429	15.983869232478995	1396.8720138604492	1281.3428182810696	61.02181727590342	1265.9531572085232	NaN
0.11	1	0.1155	4121.944178480217	2391.1989838977497	16.07296854400737	1397.238573045855	1284.3758361140726	61.18813234906288	1269.0183493827624	NaN
0.11	1	0.1155	4122.035881934374	2383.4239900396833	16.16289381962231	1397.559426738249	1287.3847907405232	61.356449939109865	1272.0605283612804	NaN
0.11	1	0.1155	4122.127585388531	2375.567386143144	16.253654504440142	1397.8345433248987	1290.3694197610073	61.52675646705628	1275.0794199440984	NaN
0.11	1	0.1155	4122.219288842689	2367.6298546301737	16.345260212287457	1398.0638951992132	1293.3294628592494	61.6990381209307	1278.074751812902	NaN
0.11	1	0.1155	4122.310992296847	2359.612085227097	16.437720728624146	1398.2474587643278	1296.2646618253534	61.87328085705897	1281.0462535630256	NaN
0.11	1	0.1155	4122.402695751004	2351.5147749092403	16.531046013529874	1398.3852144363568	1299.174760578869	62.049470401433815	1283.9936567352552	NaN
0.11	1	0.1155	4122.494399205161	2343.338627845088	16.62524620475715	1398.4771466473117	1302.0595051916775	62.22759225117107	1286.916694847437	NaN
0.11	1	0.1155	4122.586102659319	2335.0843553398768	16.720331620852413	1398.5232438476855	1304.9186439107002	62.40763167605117	1289.8151034258788	NaN
0.11	1	0.1155	4122.677806113477	2326.752675778639	16.816312764346613	1398.5234985087018	1307.7519271804247	62.58957372014313	1292.6886200365352	NaN
0.11	1	0.1155	4122.7695095676345	2318.3443145686992	16.913200325016767	1398.4779071242315	1310.559107665245	62.77340320350913	1295.5369843159622	NaN
0.11	1	0.1155	4122.851819734822	2310.7325313822134	17.000944451223244	1398.397943592762	1313.056314767291	62.939997506276	1298.0719552878209	NaN
0.11	1	0.1155	4122.934129902009	2303.0600954065562	17.089435563868317	1398.2810486173069	1315.5321195243273	63.10808869231623	1300.586269407946	NaN
0.11	1	0.1155	4123.016440069196	2295.327545425141	17.178681803427562	1398.1272279474626	1317.9863477418435	63.27766533103866	1303.0797427875566	NaN
0.11	1	0.1155	4123.098750236383	2287.53542462423	17.26869143025994	1397.9364899464638	1320.4188267200684	63.44871585110771	1305.5521929565532	NaN
0.11	1	0.1155	4123.181060403571	2279.6842805665774	17.35947283531553	1397.7088455913558	1322.8293852664629	63.62122854163898	1308.0034388808374	NaN
0.11	1	0.1155	4123.263370570758	2271.774665157494	17.451034543572245	1397.4443084730106	1325.2178537081122	63.79519155342988	1310.4333009794777	NaN
0.11	1	0.1155	4123.345680737944	2263.8071346095576	17.54338521642181	1397.142894795972	1327.5840639040168	63.97059290022308	1312.8416011417232	NaN
0.11	1	0.1155	4123.427990905132	2255.7822494069005	17.636533653934606	1396.8046233781292	1329.927849257278	64.14742046000178	1315.2281627438608	NaN
0.11	1	0.1155	4123.51030107232	2247.7005742692145	17.730488797143686	1396.4295156502124	1332.2490447271819	64.32566197631556	1317.5928106659057	NaN
0.11	1	0.1155	4123.592611239506	2239.562678115499	17.825259730369954	1396.0175956551197	1334.5474868411764	64.50530505963556	1319.935371308133	NaN
0.11	1	0.1155	4123.674921406693	2231.369134027565	17.920855683592414	1395.5688900470668	1336.823013706746	64.6863371887375	1322.2556726074336	NaN
0.11	1	0.1155	4123.757231573881	2223.1205192132907	18.017286034864977	1395.083428090567	1339.0754650231777	64.86874571211091	1324.5535440535032	NaN
0.11	1	0.1155	4123.839541741068	2214.8174149696315	18.114560312780533	1394.561241659234	1341.3046820932207	65.05251784939384	1326.8288167048518	NaN
0.11	1	0.1155	4123.921851908255	2206.460406645398	18.212688198983457	1394.002365234417	1343.5105078346394	65.23764069283152	1329.0813232046373	NaN
0.11	1	0.1155	4124.004162075442	2198.0500836037972	18.311679530731148	1393.4068359036585	1345.6927867916559	65.42410120875705	1331.3108977963159	NaN
0.11	1	0.1155	4124.0864722426295	2189.5870391847375	18.41154430350574	1392.7746933589835	1347.8513651462852	65.61188623909396	1333.5173763391074	NaN
0.11	1	0.1155	4124.168782409817	2181.071870666915	18.512292673676736	1392.105979895015	1349.9860907295601	65.80098250287796	1335.700596323278	NaN
0.11	1	0.1155	4124.251092577004	2172.5051792296676	18.613934961215552	1391.4007404069187	1352.0968130326448	65.99137659779794	1337.8603968852285	NaN
0.11	1	0.1155	4124.325083637919	2164.7608491467954	18.706075859839377	1390.7356436967239	1353.973594536606	66.16362407263878	1339.7817860737664	NaN
0.11	1	0.1155	4124.399074698836	2156.9758156944063	18.798955305446917	1390.0411058630095	1355.8307523456165	66.33689946264953	1341.6840074592149	NaN
0.11	1	0.1155	4124.473065759752	2149.150523497253	18.892581152525718	1389.3171648892055	1357.6681806079757	66.51119278749555	1343.5669476544397	NaN
0.11	1	0.1155	4124.547056820667	2141.2854196245216	18.98696136269437	1388.5638604507649	1359.4857745829204	66.68649399152152	1345.4304943834882	NaN
0.11	1	0.1155	4124.621047881583	2133.3809535722594	19.082104011853286	1387.7812339134641	1361.2834306468358	66.8627929446977	1347.2745364899029	NaN
0.11	1	0.1155	4124.695038942499	2125.4375772413555	19.178017293035527	1386.9693283316303	1363.0610462994048	67.04007944357247	1349.0989639449315	NaN
0.11	1	0.1155	4124.7690300034155	2117.4557449145623	19.274709518428406	1386.1281884462787	1364.818520169695	67.21834321223037	1350.9036678556306	NaN
0.11	1	0.1155	4124.843021064331	2109.435913233241	19.3721891212547	1385.257860683164	1366.5557520221876	67.39757390325552	1352.6885404728619	NaN
0.11	1	0.1155	4124.917012125246	2101.3785411739677	19.47046465765118	1384.358393150739	1368.272642762743	67.57776109869926	1354.4534751991823	NaN
0.11	1	0.1155	4124.991003186163	2093.2840900250394	19.569544808572402	1383.4298356380286	1369.9690944445042	67.75889431105225	1356.1983665966256	NaN
0.11	1	0.1155	4125.064994247079	2085.153023362876	19.669438381725836	1382.4722396124137	1371.6450102737397	67.94096298421996	1357.923110394377	NaN
0.11	1	0.1155	4125.1389853079945	2076.985807028327	19.770154313539944	1381.4856582173254	1373.3002946156228	68.12395649450136	1359.6276034963378	NaN
0.11	1	0.1155	4125.21297636891	2068.782909102889	19.871701671166	1380.4701462698547	1374.93485299995	68.30786415157027	1361.311743988582	NaN
